# Square Foot,Year Built,Price
3212.12,2013.00,2261.68
3251.52,2013.00,2161.32
3290.91,2013.00,2261.95
3330.30,2013.00,2276.44
3369.70,2013.00,2295.22
3409.09,2013.00,2323.93
3448.48,2013.00,2309.09
3487.88,2013.00,2287.72
3527.27,2013.00,2371.81
3566.67,2013.00,2336.14
3606.06,2013.00,2368.84
3645.45,2013.00,2285.11
3684.85,2013.00,2327.20
3724.24,2013.00,2360.11
3763.64,2013.00,2321.63
3803.03,2013.00,2297.19
3842.42,2013.00,2423.62
3881.82,2013.00,2414.81
3921.21,2013.00,2322.92
3960.61,2013.00,2386.41
4000.00,2013.00,2410.88
100.00,2014.00,1463.70
139.39,2014.00,1534.17
178.79,2014.00,1646.23
218.18,2014.00,1627.63
257.58,2014.00,1648.45
296.97,2014.00,1663.86
336.36,2014.00,1646.00
375.76,2014.00,1777.15
415.15,2014.00,1723.83
454.55,2014.00,1800.90
493.94,2014.00,1810.45
533.33,2014.00,1782.19
572.73,2014.00,1829.52
612.12,2014.00,1725.00
651.52,2014.00,1828.24
690.91,2014.00,1767.36
730.30,2014.00,1776.26
769.70,2014.00,1766.92
809.09,2014.00,1796.77
848.48,2014.00,1891.87
887.88,2014.00,1882.92
927.27,2014.00,1949.20
966.67,2014.00,1907.38
1006.06,2014.00,1971.09
1045.45,2014.00,1926.83
1084.85,2014.00,1980.36
1124.24,2014.00,1994.45
1163.64,2014.00,1935.33
1203.03,2014.00,1884.00
1242.42,2014.00,1969.76
1281.82,2014.00,2002.55
1321.21,2014.00,1969.25
1360.61,2014.00,2024.67
1400.00,2014.00,2040.77
1439.39,2014.00,2090.21
1478.79,2014.00,1981.36
1518.18,2014.00,2072.97
1557.58,2014.00,2046.26
1596.97,2014.00,2052.07
1636.36,2014.00,1979.95
1675.76,2014.00,2015.28
1715.15,2014.00,2076.94
1754.55,2014.00,2048.55
1793.94,2014.00,2047.28
1833.33,2014.00,2096.05
1872.73,2014.00,2084.93
1912.12,2014.00,2116.86
1951.52,2014.00,2109.09
1990.91,2014.00,2115.83
2030.30,2014.00,2106.36
2069.70,2014.00,2174.47
2109.09,2014.00,2154.81
2148.48,2014.00,2199.55
2187.88,2014.00,2167.49
2227.27,2014.00,2188.59
2266.67,2014.00,2155.32
2306.06,2014.00,2168.89
2345.45,2014.00,2210.34
2384.85,2014.00,2220.18
2424.24,2014.00,2233.42
2463.64,2014.00,2136.32
2503.03,2014.00,2161.00
2542.42,2014.00,2264.06
2581.82,2014.00,2186.45
2621.21,2014.00,2189.80
2660.61,2014.00,2197.84
2700.00,2014.00,2285.17
2739.39,2014.00,2295.75
2778.79,2014.00,2216.88
2818.18,2014.00,2340.32
2857.58,2014.00,2189.14
2896.97,2014.00,2354.53
2936.36,2014.00,2164.06
2975.76,2014.00,2302.64
3015.15,2014.00,2225.57
3054.55,2014.00,2245.49
3093.94,2014.00,2290.55
3133.33,2014.00,2359.20
3172.73,2014.00,2266.60
3212.12,2014.00,2315.15
3251.52,2014.00,2300.09
3290.91,2014.00,2276.32
3330.30,2014.00,2316.70
3369.70,2014.00,2325.43
3409.09,2014.00,2304.97
3448.48,2014.00,2285.40
3487.88,2014.00,2286.53
3527.27,2014.00,2416.21
3566.67,2014.00,2371.96
3606.06,2014.00,2418.56
3645.45,2014.00,2344.25
3684.85,2014.00,2375.98
3724.24,2014.00,2369.71
3763.64,2014.00,2396.51
3803.03,2014.00,2378.13
3842.42,2014.00,2420.38
3881.82,2014.00,2387.10
3921.21,2014.00,2321.11
3960.61,2014.00,2435.45
4000.00,2014.00,2409.35
100.00,2015.00,1523.35
139.39,2015.00,1685.02
178.79,2015.00,1685.44
218.18,2015.00,1719.56
257.58,2015.00,1676.45
296.97,2015.00,1647.81
336.36,2015.00,1742.70
375.76,2015.00,1871.73
415.15,2015.00,1828.42
454.55,2015.00,1817.09
493.94,2015.00,1768.70
533.33,2015.00,1849.25
572.73,2015.00,1819.66
612.12,2015.00,1785.33
651.52,2015.00,1860.18
690.91,2015.00,1903.96
730.30,2015.00,1822.29
769.70,2015.00,1936.52
809.09,2015.00,1911.18
848.48,2015.00,1913.19
887.88,2015.00,1907.38
927.27,2015.00,1952.71
966.67,2015.00,1949.28
1006.06,2015.00,2025.00
1045.45,2015.00,1930.60
1084.85,2015.00,1895.25
1124.24,2015.00,2032.95
1163.64,2015.00,1978.14
1203.03,2015.00,2004.06
1242.42,2015.00,1999.25
1281.82,2015.00,2035.10
1321.21,2015.00,2057.43
1360.61,2015.00,2028.90
1400.00,2015.00,1990.23
1439.39,2015.00,2170.98
1478.79,2015.00,2014.76
1518.18,2015.00,2022.18
1557.58,2015.00,2104.99
1596.97,2015.00,2049.11
1636.36,2015.00,2114.07
1675.76,2015.00,2152.42
1715.15,2015.00,2098.71
1754.55,2015.00,2107.80
1793.94,2015.00,2179.74
1833.33,2015.00,2100.08
1872.73,2015.00,2194.14
1912.12,2015.00,2153.96
1951.52,2015.00,2190.34
1990.91,2015.00,2166.75
2030.30,2015.00,2307.71
2069.70,2015.00,2162.73
2109.09,2015.00,2173.83
2148.48,2015.00,2182.54
2187.88,2015.00,2251.37
2227.27,2015.00,2201.89
2266.67,2015.00,2176.49
2306.06,2015.00,2227.24
2345.45,2015.00,2233.57
2384.85,2015.00,2237.81
2424.24,2015.00,2226.48
2463.64,2015.00,2185.00
2503.03,2015.00,2357.18
2542.42,2015.00,2407.92
2581.82,2015.00,2254.70
2621.21,2015.00,2288.39
2660.61,2015.00,2279.73
2700.00,2015.00,2311.51
2739.39,2015.00,2349.28
2778.79,2015.00,2248.71
2818.18,2015.00,2183.50
2857.58,2015.00,2319.92
2896.97,2015.00,2270.44
2936.36,2015.00,2262.13
2975.76,2015.00,2376.60
3015.15,2015.00,2443.99
3054.55,2015.00,2309.35
3093.94,2015.00,2380.03
3133.33,2015.00,2373.47
3172.73,2015.00,2370.49
3212.12,2015.00,2287.74
3251.52,2015.00,2386.68
3290.91,2015.00,2437.58
3330.30,2015.00,2363.56
3369.70,2015.00,2463.09
3409.09,2015.00,2463.05
3448.48,2015.00,2484.86
3487.88,2015.00,2331.40
3527.27,2015.00,2356.81
3566.67,2015.00,2390.65
3606.06,2015.00,2447.55
3645.45,2015.00,2459.22
3684.85,2015.00,2368.88
3724.24,2015.00,2356.38
3763.64,2015.00,2499.41
3803.03,2015.00,2445.00
3842.42,2015.00,2501.02
3881.82,2015.00,2500.40
3921.21,2015.00,2455.79
3960.61,2015.00,2419.33
4000.00,2015.00,2484.08
100.00,2015.00,1633.53
139.39,2015.00,1694.70
178.79,2015.00,1673.41
218.18,2015.00,1647.92
257.58,2015.00,1739.78
296.97,2015.00,1755.06
336.36,2015.00,1728.69
375.76,2015.00,1720.55
415.15,2015.00,1761.91
454.55,2015.00,1869.47
493.94,2015.00,1655.67
533.33,2015.00,1749.31
572.73,2015.00,1959.63
612.12,2015.00,1884.57
651.52,2015.00,1928.98
690.91,2015.00,1796.75
730.30,2015.00,1917.60
769.70,2015.00,1958.96
809.09,2015.00,1934.92
848.48,2015.00,1835.33
887.88,2015.00,1876.61
927.27,2015.00,1889.28
966.67,2015.00,1979.45
1006.06,2015.00,1905.24
1045.45,2015.00,1964.43
1084.85,2015.00,2066.27
1124.24,2015.00,2006.93
1163.64,2015.00,1986.32
1203.03,2015.00,1995.10
1242.42,2015.00,1982.50
1281.82,2015.00,2033.13
1321.21,2015.00,2097.92
1360.61,2015.00,2165.03
1400.00,2015.00,2155.35
1439.39,2015.00,2070.56
1478.79,2015.00,2117.22
1518.18,2015.00,2123.13
1557.58,2015.00,2054.34
1596.97,2015.00,2100.31
1636.36,2015.00,2115.63
1675.76,2015.00,2046.92
1715.15,2015.00,2162.56
1754.55,2015.00,2198.55
1793.94,2015.00,2102.64
1833.33,2015.00,2140.83
1872.73,2015.00,2218.91
1912.12,2015.00,2171.30
1951.52,2015.00,2186.92
1990.91,2015.00,2146.95
2030.30,2015.00,2175.53
2069.70,2015.00,2175.21
2109.09,2015.00,2181.88
2148.48,2015.00,2229.79
2187.88,2015.00,2140.71
2227.27,2015.00,2273.26
2266.67,2015.00,2227.82
2306.06,2015.00,2213.18
2345.45,2015.00,2199.05
2384.85,2015.00,2310.03
2424.24,2015.00,2188.85
2463.64,2015.00,2220.42
2503.03,2015.00,2287.73
2542.42,2015.00,2287.21
2581.82,2015.00,2379.00
2621.21,2015.00,2322.99
2660.61,2015.00,2211.17
2700.00,2015.00,2328.31
2739.39,2015.00,2259.57
2778.79,2015.00,2367.87
2818.18,2015.00,2342.10
2857.58,2015.00,2299.33
2896.97,2015.00,2374.04
2936.36,2015.00,2331.83
2975.76,2015.00,2299.42
3015.15,2015.00,2299.80
3054.55,2015.00,2350.46
3093.94,2015.00,2393.82
3133.33,2015.00,2409.07
3172.73,2015.00,2377.81
3212.12,2015.00,2395.92
3251.52,2015.00,2295.00
3290.91,2015.00,2293.52
3330.30,2015.00,2404.70
3369.70,2015.00,2355.08
3409.09,2015.00,2423.32
3448.48,2015.00,2401.30
3487.88,2015.00,2385.21
3527.27,2015.00,2396.32
3566.67,2015.00,2437.18
3606.06,2015.00,2443.44
3645.45,2015.00,2371.33
3684.85,2015.00,2461.86
3724.24,2015.00,2434.78
3763.64,2015.00,2357.68
3803.03,2015.00,2478.27
3842.42,2015.00,2443.62
3881.82,2015.00,2464.03
3921.21,2015.00,2459.85
3960.61,2015.00,2511.90
4000.00,2015.00,2517.98
100.00,2015.00,1439.14
139.39,2015.00,1590.94
178.79,2015.00,1612.52
218.18,2015.00,1641.04
257.58,2015.00,1645.20
296.97,2015.00,1721.43
336.36,2015.00,1779.16
375.76,2015.00,1715.08
415.15,2015.00,1836.53
454.55,2015.00,1726.39
493.94,2015.00,1855.35
533.33,2015.00,1842.01
572.73,2015.00,1913.77
612.12,2015.00,1858.03
651.52,2015.00,1830.32
690.91,2015.00,1947.65
730.30,2015.00,1867.10
769.70,2015.00,1971.29
809.09,2015.00,1961.42
848.48,2015.00,1980.61
887.88,2015.00,1996.03
927.27,2015.00,1968.43
966.67,2015.00,2023.75
1006.06,2015.00,1978.14
1045.45,2015.00,1980.85
1084.85,2015.00,1917.09
1124.24,2015.00,1984.81
1163.64,2015.00,1962.24
1203.03,2015.00,1997.99
1242.42,2015.00,2035.84
1281.82,2015.00,2042.04
1321.21,2015.00,2028.28
1360.61,2015.00,1974.60
1400.00,2015.00,2027.85
1439.39,2015.00,2041.46
1478.79,2015.00,2181.02
1518.18,2015.00,2192.42
1557.58,2015.00,2142.45
1596.97,2015.00,2100.48
1636.36,2015.00,2048.21
1675.76,2015.00,2093.28
1715.15,2015.00,2159.49
1754.55,2015.00,2157.29
1793.94,2015.00,2158.40
1833.33,2015.00,2162.74
1872.73,2015.00,2128.86
1912.12,2015.00,2088.55
1951.52,2015.00,2178.93
1990.91,2015.00,2232.62
2030.30,2015.00,2219.17
2069.70,2015.00,2183.33
2109.09,2015.00,2218.54
2148.48,2015.00,2243.16
2187.88,2015.00,2198.65
2227.27,2015.00,2177.51
2266.67,2015.00,2237.66
2306.06,2015.00,2168.82
2345.45,2015.00,2213.66
2384.85,2015.00,2227.65
2424.24,2015.00,2339.54
2463.64,2015.00,2218.67
2503.03,2015.00,2192.36
2542.42,2015.00,2242.49
2581.82,2015.00,2204.52
2621.21,2015.00,2328.61
2660.61,2015.00,2254.55
2700.00,2015.00,2320.62
2739.39,2015.00,2270.52
2778.79,2015.00,2296.27
2818.18,2015.00,2294.65
2857.58,2015.00,2310.43
2896.97,2015.00,2301.67
2936.36,2015.00,2379.16
2975.76,2015.00,2344.15
3015.15,2015.00,2376.95
3054.55,2015.00,2345.29
3093.94,2015.00,2271.60
3133.33,2015.00,2313.84
3172.73,2015.00,2330.80
3212.12,2015.00,2333.53
3251.52,2015.00,2380.76
3290.91,2015.00,2429.70
3330.30,2015.00,2299.57
3369.70,2015.00,2347.20
3409.09,2015.00,2367.77
3448.48,2015.00,2443.21
3487.88,2015.00,2396.89
3527.27,2015.00,2415.42
3566.67,2015.00,2462.82
3606.06,2015.00,2399.84
3645.45,2015.00,2443.29
3684.85,2015.00,2471.87
3724.24,2015.00,2381.59
3763.64,2015.00,2323.36
3803.03,2015.00,2426.95
3842.42,2015.00,2494.29
3881.82,2015.00,2399.90
3921.21,2015.00,2484.63
3960.61,2015.00,2528.23
4000.00,2015.00,2450.07
100.00,2016.00,1615.36
139.39,2016.00,1734.38
178.79,2016.00,1766.93
218.18,2016.00,1744.81
257.58,2016.00,1746.02
296.97,2016.00,1734.67
336.36,2016.00,1755.77
375.76,2016.00,1835.03
415.15,2016.00,1759.04
454.55,2016.00,1862.51
493.94,2016.00,1927.17
533.33,2016.00,1779.43
572.73,2016.00,1873.62
612.12,2016.00,1906.43
651.52,2016.00,1938.82
690.91,2016.00,1902.22
730.30,2016.00,1925.35
769.70,2016.00,1998.70
809.09,2016.00,2065.28
848.48,2016.00,1987.43
887.88,2016.00,1964.36
927.27,2016.00,1988.01
966.67,2016.00,1947.71
1006.06,2016.00,1982.56
1045.45,2016.00,1995.76
1084.85,2016.00,2064.93
1124.24,2016.00,1968.54
1163.64,2016.00,2092.31
1203.03,2016.00,2080.79
1242.42,2016.00,2063.22
1281.82,2016.00,2127.63
1321.21,2016.00,2023.99
1360.61,2016.00,2119.73
1400.00,2016.00,2136.42
1439.39,2016.00,2109.06
1478.79,2016.00,2066.35
1518.18,2016.00,2186.85
1557.58,2016.00,2208.03
1596.97,2016.00,2168.88
1636.36,2016.00,2143.70
1675.76,2016.00,2273.12
1715.15,2016.00,2265.09
1754.55,2016.00,2121.75
1793.94,2016.00,2316.49
1833.33,2016.00,2231.69
1872.73,2016.00,2324.15
1912.12,2016.00,2185.93
1951.52,2016.00,2267.58
1990.91,2016.00,2145.96
2030.30,2016.00,2268.74
2069.70,2016.00,2190.14
2109.09,2016.00,2294.64
2148.48,2016.00,2316.32
2187.88,2016.00,2288.48
2227.27,2016.00,2188.37
2266.67,2016.00,2351.69
2306.06,2016.00,2274.98
2345.45,2016.00,2231.78
2384.85,2016.00,2175.44
2424.24,2016.00,2236.02
2463.64,2016.00,2237.74
2503.03,2016.00,2339.79
2542.42,2016.00,2325.64
2581.82,2016.00,2327.11
2621.21,2016.00,2274.91
2660.61,2016.00,2387.79
2700.00,2016.00,2329.65
2739.39,2016.00,2279.81
2778.79,2016.00,2467.77
2818.18,2016.00,2446.89
2857.58,2016.00,2331.52
2896.97,2016.00,2329.04
2936.36,2016.00,2363.04
2975.76,2016.00,2412.53
3015.15,2016.00,2439.69
3054.55,2016.00,2385.96
3093.94,2016.00,2415.85
3133.33,2016.00,2357.84
3172.73,2016.00,2341.52
3212.12,2016.00,2436.09
3251.52,2016.00,2340.22
3290.91,2016.00,2470.74
3330.30,2016.00,2377.71
3369.70,2016.00,2452.46
3409.09,2016.00,2476.79
3448.48,2016.00,2494.98
3487.88,2016.00,2465.27
3527.27,2016.00,2399.67
3566.67,2016.00,2425.53
3606.06,2016.00,2443.58
3645.45,2016.00,2517.96
3684.85,2016.00,2386.59
3724.24,2016.00,2353.21
3763.64,2016.00,2513.27
3803.03,2016.00,2536.25
3842.42,2016.00,2571.78
3881.82,2016.00,2524.89
3921.21,2016.00,2552.31
3960.61,2016.00,2542.91
4000.00,2016.00,2553.36
100.00,2018.00,1671.85
139.39,2018.00,1745.30
178.79,2018.00,1834.87
218.18,2018.00,1820.97
257.58,2018.00,1953.90
296.97,2018.00,1793.47
336.36,2018.00,1884.00
375.76,2018.00,1899.99
415.15,2018.00,2009.64
454.55,2018.00,1985.95
493.94,2018.00,1995.88
533.33,2018.00,2051.28
572.73,2018.00,2007.23
612.12,2018.00,2056.75
651.52,2018.00,1985.99
690.91,2018.00,2120.58
730.30,2018.00,2085.12
769.70,2018.00,2124.44
809.09,2018.00,2067.40
848.48,2018.00,2139.70
887.88,2018.00,2153.24
927.27,2018.00,2101.00
966.67,2018.00,2142.65
1006.06,2018.00,2225.02
1045.45,2018.00,2069.55
1084.85,2018.00,2132.27
1124.24,2018.00,2181.48
1163.64,2018.00,2245.73
1203.03,2018.00,2212.29
1242.42,2018.00,2292.50
1281.82,2018.00,2212.33
1321.21,2018.00,2179.91
1360.61,2018.00,2264.51
1400.00,2018.00,2169.10
1439.39,2018.00,2377.06
1478.79,2018.00,2245.37
1518.18,2018.00,2229.42
1557.58,2018.00,2190.07
1596.97,2018.00,2251.72
1636.36,2018.00,2341.28
1675.76,2018.00,2314.04
1715.15,2018.00,2192.97
1754.55,2018.00,2295.18
1793.94,2018.00,2271.47
1833.33,2018.00,2330.40
1872.73,2018.00,2328.01
1912.12,2018.00,2312.04
1951.52,2018.00,2313.28
1990.91,2018.00,2408.17
2030.30,2018.00,2287.05
2069.70,2018.00,2384.45
2109.09,2018.00,2374.26
2148.48,2018.00,2423.35
2187.88,2018.00,2417.52
2227.27,2018.00,2301.65
2266.67,2018.00,2423.63
2306.06,2018.00,2432.75
2345.45,2018.00,2333.56
2384.85,2018.00,2371.56
2424.24,2018.00,2392.52
2463.64,2018.00,2469.35
2503.03,2018.00,2328.82
2542.42,2018.00,2493.56
2581.82,2018.00,2521.07
2621.21,2018.00,2484.30
2660.61,2018.00,2377.52
2700.00,2018.00,2402.16
2739.39,2018.00,2518.51
2778.79,2018.00,2453.95
2818.18,2018.00,2416.20
2857.58,2018.00,2502.11
2896.97,2018.00,2520.89
2936.36,2018.00,2474.22
2975.76,2018.00,2601.50
3015.15,2018.00,2534.04
3054.55,2018.00,2513.72
3093.94,2018.00,2521.50
3133.33,2018.00,2494.08
3172.73,2018.00,2532.73
3212.12,2018.00,2611.45
3251.52,2018.00,2472.01
3290.91,2018.00,2619.16
3330.30,2018.00,2587.33
3369.70,2018.00,2553.26
3409.09,2018.00,2598.52
3448.48,2018.00,2612.29
3487.88,2018.00,2598.38
3527.27,2018.00,2586.49
3566.67,2018.00,2577.23
3606.06,2018.00,2585.94
3645.45,2018.00,2576.36
3684.85,2018.00,2636.11
3724.24,2018.00,2649.66
3763.64,2018.00,2587.30
3803.03,2018.00,2632.30
3842.42,2018.00,2531.77
3881.82,2018.00,2709.92
3921.21,2018.00,2614.46
3960.61,2018.00,2708.24
4000.00,2018.00,2671.58
100.00,2019.00,1820.68
139.39,2019.00,1770.28
178.79,2019.00,1840.22
218.18,2019.00,1911.52
257.58,2019.00,1897.76
296.97,2019.00,1919.80
336.36,2019.00,2004.31
375.76,2019.00,2063.74
415.15,2019.00,2012.95
454.55,2019.00,2075.03
493.94,2019.00,2051.22
533.33,2019.00,2027.66
572.73,2019.00,2094.79
612.12,2019.00,2068.66
651.52,2019.00,2217.44
690.91,2019.00,2129.81
730.30,2019.00,2198.95
769.70,2019.00,2132.87
809.09,2019.00,2147.87
848.48,2019.00,2192.14
887.88,2019.00,2194.38
927.27,2019.00,2150.93
966.67,2019.00,2151.94
1006.06,2019.00,2134.29
1045.45,2019.00,2186.93
1084.85,2019.00,2191.17
1124.24,2019.00,2247.03
1163.64,2019.00,2180.65
1203.03,2019.00,2377.01
1242.42,2019.00,2221.40
1281.82,2019.00,2218.83
1321.21,2019.00,2275.91
1360.61,2019.00,2193.39
1400.00,2019.00,2264.07
1439.39,2019.00,2331.59
1478.79,2019.00,2343.38
1518.18,2019.00,2326.72
1557.58,2019.00,2267.27
1596.97,2019.00,2333.45
1636.36,2019.00,2363.33
1675.76,2019.00,2339.01
1715.15,2019.00,2423.00
1754.55,2019.00,2339.57
1793.94,2019.00,2324.91
1833.33,2019.00,2404.71
1872.73,2019.00,2365.70
1912.12,2019.00,2470.83
1951.52,2019.00,2303.32
1990.91,2019.00,2428.92
2030.30,2019.00,2400.49
2069.70,2019.00,2384.36
2109.09,2019.00,2419.69
2148.48,2019.00,2484.87
2187.88,2019.00,2367.69
2227.27,2019.00,2417.04
2266.67,2019.00,2432.16
2306.06,2019.00,2492.63
2345.45,2019.00,2423.39
2384.85,2019.00,2459.01
2424.24,2019.00,2505.15
2463.64,2019.00,2573.22
2503.03,2019.00,2486.10
2542.42,2019.00,2479.87
2581.82,2019.00,2491.70
2621.21,2019.00,2486.14
2660.61,2019.00,2412.96
2700.00,2019.00,2537.29
2739.39,2019.00,2579.15
2778.79,2019.00,2532.74
2818.18,2019.00,2459.07
2857.58,2019.00,2529.24
2896.97,2019.00,2547.85
2936.36,2019.00,2560.05
2975.76,2019.00,2489.72
3015.15,2019.00,2546.67
3054.55,2019.00,2549.40
3093.94,2019.00,2604.00
3133.33,2019.00,2555.19
3172.73,2019.00,2617.52
3212.12,2019.00,2612.08
3251.52,2019.00,2615.76
3290.91,2019.00,2606.86
3330.30,2019.00,2548.06
3369.70,2019.00,2599.80
3409.09,2019.00,2583.63
3448.48,2019.00,2703.89
3487.88,2019.00,2619.54
3527.27,2019.00,2595.47
3566.67,2019.00,2654.96
3606.06,2019.00,2600.38
3645.45,2019.00,2584.29
3684.85,2019.00,2688.96
3724.24,2019.00,2566.28
3763.64,2019.00,2721.18
3803.03,2019.00,2674.69
3842.42,2019.00,2628.56
3881.82,2019.00,2617.03
3921.21,2019.00,2652.61
3960.61,2019.00,2697.57
4000.00,2019.00,2652.08
100.00,2019.00,1807.72
139.39,2019.00,1835.49
178.79,2019.00,1872.51
218.18,2019.00,1925.44
257.58,2019.00,1916.73
296.97,2019.00,1922.00
336.36,2019.00,2121.43
375.76,2019.00,1955.17
415.15,2019.00,2014.63
454.55,2019.00,2099.55
493.94,2019.00,2034.85
533.33,2019.00,2105.55
572.73,2019.00,2142.35
612.12,2019.00,2108.45
651.52,2019.00,2250.17
690.91,2019.00,2166.34
730.30,2019.00,2177.39
769.70,2019.00,2155.01
809.09,2019.00,2159.60
848.48,2019.00,2202.26
887.88,2019.00,2216.71
927.27,2019.00,2173.50
966.67,2019.00,2148.75
1006.06,2019.00,2217.06
1045.45,2019.00,2233.53
1084.85,2019.00,2247.23
1124.24,2019.00,2207.14
1163.64,2019.00,2219.46
1203.03,2019.00,2201.86
1242.42,2019.00,2382.13
1281.82,2019.00,2292.25
1321.21,2019.00,2357.77
1360.61,2019.00,2284.19
1400.00,2019.00,2238.92
1439.39,2019.00,2356.26
1478.79,2019.00,2319.65
1518.18,2019.00,2326.16
1557.58,2019.00,2261.84
1596.97,2019.00,2331.40
1636.36,2019.00,2366.51
1675.76,2019.00,2330.01
1715.15,2019.00,2340.41
1754.55,2019.00,2423.96
1793.94,2019.00,2419.76
1833.33,2019.00,2359.80
1872.73,2019.00,2374.11
1912.12,2019.00,2508.48
1951.52,2019.00,2391.25
1990.91,2019.00,2412.24
2030.30,2019.00,2430.85
2069.70,2019.00,2379.49
2109.09,2019.00,2419.04
2148.48,2019.00,2408.63
2187.88,2019.00,2426.28
2227.27,2019.00,2367.13
2266.67,2019.00,2501.52
2306.06,2019.00,2519.98
2345.45,2019.00,2455.04
2384.85,2019.00,2505.70
2424.24,2019.00,2440.24
2463.64,2019.00,2465.05
2503.03,2019.00,2588.10
2542.42,2019.00,2473.36
2581.82,2019.00,2513.95
2621.21,2019.00,2566.57
2660.61,2019.00,2478.97
2700.00,2019.00,2549.07
2739.39,2019.00,2523.47
2778.79,2019.00,2535.33
2818.18,2019.00,2463.13
2857.58,2019.00,2512.34
2896.97,2019.00,2484.00
2936.36,2019.00,2664.96
2975.76,2019.00,2587.61
3015.15,2019.00,2482.28
3054.55,2019.00,2618.26
3093.94,2019.00,2569.72
3133.33,2019.00,2501.65
3172.73,2019.00,2581.58
3212.12,2019.00,2564.51
3251.52,2019.00,2583.49
3290.91,2019.00,2622.65
3330.30,2019.00,2613.21
3369.70,2019.00,2662.00
3409.09,2019.00,2631.78
3448.48,2019.00,2666.07
3487.88,2019.00,2626.50
3527.27,2019.00,2655.57
3566.67,2019.00,2639.95
3606.06,2019.00,2621.90
3645.45,2019.00,2661.39
3684.85,2019.00,2664.14
3724.24,2019.00,2721.11
3763.64,2019.00,2601.93
3803.03,2019.00,2719.16
3842.42,2019.00,2650.25
3881.82,2019.00,2669.54
3921.21,2019.00,2725.17
3960.61,2019.00,2806.75
4000.00,2019.00,2725.49
100.00,2020.00,1823.78
139.39,2020.00,1809.29
178.79,2020.00,1975.56
218.18,2020.00,1973.26
257.58,2020.00,2099.99
296.97,2020.00,2073.39
336.36,2020.00,2032.69
375.76,2020.00,2071.55
415.15,2020.00,2033.60
454.55,2020.00,2051.63
493.94,2020.00,2165.62
533.33,2020.00,2109.85
572.73,2020.00,2109.00
612.12,2020.00,2129.10
651.52,2020.00,2123.70
690.91,2020.00,2186.18
730.30,2020.00,2271.45
769.70,2020.00,2193.89
809.09,2020.00,2221.23
848.48,2020.00,2285.46
887.88,2020.00,2248.85
927.27,2020.00,2214.69
966.67,2020.00,2259.26
1006.06,2020.00,2278.89
1045.45,2020.00,2265.89
1084.85,2020.00,2264.43
1124.24,2020.00,2248.85
1163.64,2020.00,2285.47
1203.03,2020.00,2318.59
1242.42,2020.00,2323.58
1281.82,2020.00,2350.29
1321.21,2020.00,2375.91
1360.61,2020.00,2366.75
1400.00,2020.00,2376.07
1439.39,2020.00,2444.20
1478.79,2020.00,2327.29
1518.18,2020.00,2383.50
1557.58,2020.00,2393.17
1596.97,2020.00,2338.29
1636.36,2020.00,2410.40
1675.76,2020.00,2394.14
1715.15,2020.00,2398.18
1754.55,2020.00,2426.52
1793.94,2020.00,2468.35
1833.33,2020.00,2456.47
1872.73,2020.00,2384.48
1912.12,2020.00,2521.87
1951.52,2020.00,2477.45
1990.91,2020.00,2431.46
2030.30,2020.00,2456.67
2069.70,2020.00,2532.43
2109.09,2020.00,2536.90
2148.48,2020.00,2484.55
2187.88,2020.00,2401.02
2227.27,2020.00,2574.10
2266.67,2020.00,2518.94
2306.06,2020.00,2616.89
2345.45,2020.00,2608.83
2384.85,2020.00,2541.10
2424.24,2020.00,2534.78
2463.64,2020.00,2610.01
2503.03,2020.00,2559.53
2542.42,2020.00,2534.84
2581.82,2020.00,2560.20
2621.21,2020.00,2487.18
2660.61,2020.00,2555.21
2700.00,2020.00,2681.58
2739.39,2020.00,2504.24
2778.79,2020.00,2633.12
2818.18,2020.00,2622.00
2857.58,2020.00,2555.20
2896.97,2020.00,2710.39
2936.36,2020.00,2604.11
2975.76,2020.00,2633.72
3015.15,2020.00,2674.07
3054.55,2020.00,2594.92
3093.94,2020.00,2724.78
3133.33,2020.00,2674.05
3172.73,2020.00,2663.09
3212.12,2020.00,2665.15
3251.52,2020.00,2647.36
3290.91,2020.00,2624.42
3330.30,2020.00,2764.42
3369.70,2020.00,2636.42
3409.09,2020.00,2738.71
3448.48,2020.00,2648.05
3487.88,2020.00,2683.17
3527.27,2020.00,2718.74
3566.67,2020.00,2688.72
3606.06,2020.00,2695.27
3645.45,2020.00,2737.15
3684.85,2020.00,2654.90
3724.24,2020.00,2699.45
3763.64,2020.00,2615.73
3803.03,2020.00,2722.70
3842.42,2020.00,2670.54
3881.82,2020.00,2696.80
3921.21,2020.00,2786.34
3960.61,2020.00,2832.22
4000.00,2020.00,2752.19
100.00,2020.00,1791.93
139.39,2020.00,1897.31
178.79,2020.00,2040.88
218.18,2020.00,1994.55
257.58,2020.00,1889.56
296.97,2020.00,1952.74
336.36,2020.00,2048.61
375.76,2020.00,1972.63
415.15,2020.00,2033.82
454.55,2020.00,2072.70
493.94,2020.00,2108.04
533.33,2020.00,2079.38
572.73,2020.00,2180.85
612.12,2020.00,2170.92
651.52,2020.00,2161.91
690.91,2020.00,2155.94
730.30,2020.00,2154.43
769.70,2020.00,2249.76
809.09,2020.00,2232.22
848.48,2020.00,2184.58
887.88,2020.00,2308.35
927.27,2020.00,2263.91
966.67,2020.00,2298.87
1006.06,2020.00,2325.02
1045.45,2020.00,2333.50
1084.85,2020.00,2311.17
